NEW_KEY,COUNTY,LONG_DD,LAT_DD,Water_Body_Name,Survey_Number,SURVEY_YEAR,Survey_Purpose,TARGET_SPECIES,GEAR,SPECIES,FISH_COUNT,SAMPLE_START_DATE,SAMPLE_END_DATE
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,LMFYKE,LMB,9,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,LMFYKE,NOP,2,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,LMFYKE,YEP,2,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,SEINE,BLG,2,6/26/2006,6/26/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,SEINE,LMB,2,6/26/2006,6/26/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,SEINE,SMB,1,6/26/2006,6/26/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,SMFYKE,BLG,9,5/23/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,TRAPNET,BCR,37,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,TRAPNET,BLG,613,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,TRAPNET,LMB,36,5/22/2006,5/24/2006
63-278,Oakland,-83.52287,42.56805,Proud Lake,8166,2006,Status & Trends,ALL SPECIES,TRAPNET,YEP,3,5/22/2006,5/24/2006
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,204,6/26/2009,6/26/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,11,6/26/2009,6/26/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,12,6/26/2009,6/26/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,IGNET,BCR,4,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,IGNET,BLG,2,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,IGNET,LMB,6,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,IGNET,NOP,15,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,IGNET,YEP,14,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,33,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,317,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,20,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,1,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,1,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,2,5/20/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,5,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,286,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,7,5/18/2009,5/20/2009
8-603,Barry,-85.50731,42.64082,Chief Noonday Lake,8182,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,1,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,BOOMSHK,BCR,3,6/25/2009,6/26/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,372,6/25/2009,6/26/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,53,6/25/2009,6/26/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,53,6/25/2009,6/26/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,IGNET,BCR,1,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,IGNET,BLG,1,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,IGNET,LMB,3,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,IGNET,NOP,1,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,IGNET,WAE,1,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,19,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,131,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,10,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,2,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,3,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,3,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,SEINE,LMB,15,6/25/2009,6/25/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,SEINE,SMB,1,6/25/2009,6/25/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,43,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,75,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,1,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,6,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,TRAPNET,WAE,3,5/18/2009,5/20/2009
8-604,Barry,-85.51926,42.63721,Payne Lake,8183,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,3,5/18/2009,5/20/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,5,7/28/2009,7/28/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,4,7/28/2009,7/28/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,BOOMSHK,WAE,10,7/28/2009,7/28/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,39,7/28/2009,7/28/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,IGNET,NOP,2,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,IGNET,YEP,6,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,9,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,9,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,2,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,57,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,4,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,159,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,2,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,6,6/1/2009,6/3/2009
75-1048,Schoolcraft,-86.30343,46.4886,Gemini Lakes,8239,2009,Status & Trends,ALL SPECIES,TRAPNET,WAE,4,6/1/2009,6/3/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,BOOMSHK,BCR,2,7/30/2009,7/30/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,25,7/30/2009,7/30/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,7/30/2009,7/30/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,7,7/30/2009,7/30/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,40,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,637,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,1,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,14,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,2,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,2,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,SEINE,YEP,1,5/27/2009,5/27/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,2,5/26/2009,5/27/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,SMFYKE,NOP,1,5/26/2009,5/27/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,TRAPNET,BCR,23,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,177,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,1,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,20,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,TRAPNET,WAE,2,5/26/2009,5/28/2009
49-97,Mackinac,-85.00843,46.01804,Little Brevoort Lake,8241,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,2,5/26/2009,5/28/2009
49-336,Mackinac,-85.3026,46.19499,Big Dollar Lake,8242,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,3424,5/18/2009,5/20/2009
49-336,Mackinac,-85.3026,46.19499,Big Dollar Lake,8242,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,74,5/18/2009,5/19/2009
48-449,Luce,-85.24751,46.62161,Clark Lake,8244,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,2,7/7/2009,7/9/2009
48-449,Luce,-85.24751,46.62161,Clark Lake,8244,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,120,7/7/2009,7/9/2009
48-449,Luce,-85.24751,46.62161,Clark Lake,8244,2009,Status & Trends,ALL SPECIES,SEINE,YEP,3,7/9/2009,7/9/2009
48-449,Luce,-85.24751,46.62161,Clark Lake,8244,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,154,7/7/2009,7/8/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,37,7/26/2009,8/2/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,58,7/26/2009,8/2/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,41,7/26/2009,8/2/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,IGNET,YEP,12,6/22/2009,6/23/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,1990,6/22/2009,6/25/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,70,6/22/2009,6/25/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,22,6/22/2009,6/25/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,42,6/22/2009,6/25/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,289,6/22/2009,6/23/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,2,6/22/2009,6/23/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,80,6/22/2009,6/24/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,TRAPNET,LMB,2,6/22/2009,6/24/2009
48-28,Luce,-85.52929,46.30777,Twin Lake,8245,2009,Status & Trends,ALL SPECIES,TRAPNET,NOP,8,6/22/2009,6/24/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,IGNET,LMB,1,7/13/2009,7/14/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,IGNET,SMB,3,7/13/2009,7/14/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,IGNET,YEP,93,7/13/2009,7/14/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,1,7/13/2009,7/15/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,12,7/13/2009,7/15/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,1,7/13/2009,7/15/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,SEINE,LMB,2,7/13/2009,7/13/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,SEINE,SMB,6,7/13/2009,7/13/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,SEINE,YEP,29,7/13/2009,7/13/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,SMFYKE,SMB,14,7/13/2009,7/14/2009
52-139,Marquette,-87.33871,46.33304,Sporley Lake,8246,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,5,7/13/2009,7/14/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,BOOMSHK,CIS,1,7/15/2009,7/15/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,1,7/15/2009,7/15/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,5,7/15/2009,7/15/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,GLGNET,CIS,274,5/26/2009,6/2/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,GLGNET,YEP,5,5/26/2009,6/2/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,IGNET,CIS,20,5/26/2009,6/2/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,IGNET,NOP,2,5/26/2009,6/2/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,IGNET,YEP,344,5/26/2009,6/2/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,SEINE,SMB,12,7/15/2009,7/15/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,TRAPNET,BLG,5,5/26/2009,5/28/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,TRAPNET,CIS,12,5/26/2009,5/28/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,TRAPNET,SMB,4,5/26/2009,5/28/2009
45-86,Leelanau,-85.94269,44.88849,Glen Lake,8250,2009,Status & Trends,ALL SPECIES,TRAPNET,YEP,41,5/26/2009,5/28/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,BOOMSHK,BCR,7,6/17/2009,6/17/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,13,6/17/2009,6/17/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,6/17/2009,6/17/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,30,6/17/2009,6/17/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,BOOMSHK,WAE,22,6/17/2009,6/17/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,178,6/17/2009,6/17/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,IGNET,BCR,7,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,IGNET,BLG,1,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,IGNET,NOP,22,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,IGNET,SMB,1,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,IGNET,WAE,4,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,IGNET,YEP,1,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,61,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,3,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,21,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,4,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,5,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,1,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,10,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,SMFYKE,NOP,1,6/8/2009,6/10/2009
52-1152,Marquette,-87.9626,46.49749,Fish Lake,8267,2009,Status & Trends,ALL SPECIES,SMFYKE,SMB,1,6/8/2009,6/10/2009
75-365,Schoolcraft,-85.88649,46.20915,Kennedy Lake,8269,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,1,7/27/2009,7/27/2009
75-365,Schoolcraft,-85.88649,46.20915,Kennedy Lake,8269,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,60,7/27/2009,7/27/2009
75-365,Schoolcraft,-85.88649,46.20915,Kennedy Lake,8269,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,10,5/26/2009,5/28/2009
75-365,Schoolcraft,-85.88649,46.20915,Kennedy Lake,8269,2009,Status & Trends,ALL SPECIES,LMFYKE,YEP,22,5/26/2009,5/28/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,BOOMSHK,BLG,21,9/29/2009,9/29/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,BOOMSHK,LMB,3,9/29/2009,9/29/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,BOOMSHK,NOP,1,9/29/2009,9/29/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,BOOMSHK,SMB,3,9/29/2009,9/29/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,BOOMSHK,YEP,21,9/29/2009,9/29/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,IGNET,LMB,2,6/22/2009,6/23/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,IGNET,NOP,18,6/22/2009,6/23/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,IGNET,WAE,1,6/22/2009,6/23/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,IGNET,YEP,1,6/22/2009,6/23/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,LMFYKE,BCR,1,6/22/2009,6/24/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,LMFYKE,BLG,468,6/22/2009,6/24/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,LMFYKE,LMB,20,6/22/2009,6/24/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,LMFYKE,NOP,16,6/22/2009,6/24/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,LMFYKE,SMB,16,6/22/2009,6/24/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,LMFYKE,WAE,1,6/22/2009,6/24/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,SEINE,BLG,8,6/25/2009,6/25/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,SEINE,LMB,1,6/25/2009,6/25/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,SEINE,YEP,12,6/25/2009,6/25/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,SMFYKE,BLG,195,6/22/2009,6/22/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,SMFYKE,NOP,1,6/22/2009,6/22/2009
75-544,Schoolcraft,-86.60675,46.16008,Corner Lake,8314,2009,Status & Trends,ALL SPECIES,SMFYKE,YEP,1,6/22/2009,6/22/2009
65-151,Ogemaw,-83.97315,44.39916,George Lake,8390,2010,Status & Trends,ALL SPECIES,BOOMSHK,BCR,1,5/27/2010,5/27/2010
65-151,Ogemaw,-83.97315,44.39916,George Lake,8390,2010,Status & Trends,ALL SPECIES,BOOMSHK,BLG,416,5/27/2010,5/27/2010
65-151,Ogemaw,-83.97315,44.39916,George Lake,8390,2010,Status & Trends,ALL SPECIES,BOOMSHK,LMB,39,5/27/2010,5/27/2010
